publishedDate,title,image,site,text,url,symbol,similarity_score,sentiment_score,sentiment_class,confidence,relevance,impact_length,importance,uniqueness
2025-01-24 11:36:31,"EUR/USD strengthens on upbeat Eurozone flash PMI data, soft US Dollar",https://images.financialmodelingprep.com/news/eurusd-strengthens-on-upbeat-eurozone-flash-pmi-data-soft-us-20250124.jpg,fxstreet.com,"EUR/USD rallies to near the psychological resistance of 1.0500 in Friday's European session as the Hamburg Commercial Bank (HCOB) reported that the Eurozone preliminary Composite Purchasing Managers Index (PMI) grew in January after shrinking in the last two months. Flash HCOB PMI report, compiled by S&P Global, showed that overall business activity expanded.",https://www.fxstreet.com/news/eur-usd-soars-on-upbeat-eurozone-preliminary-pmi-data-202501241015,EURUSD,0.0,0.7,1.0,0.9,1.0,week,0.8,
2025-01-24 13:48:04,EUR/USD –24.01.2025,https://images.financialmodelingprep.com/news/eurusd-24012025-20250124.jpg,orbex.com,"Euro managed to break above 1.0460 whicj may sustain this advance wave toward target 1.0610-30 as we advised before As we see over the chart , market facing first support level at 1.0440-50 while second support laying at 1.0340-70 where as long as market keep holding trades above one of those supports more advance toward […]",https://www.orbex.com/blog/en/2025/01/eur-usd-24-01-2025,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-01-24 13:54:00,Euro Technical Forecast: EUR/USD Breakout Underway as Bulls Emerge,https://images.financialmodelingprep.com/news/euro-technical-forecast-eurusd-breakout-underway-as-bulls-emerge-20250124.jpg,forex.com,Euro is attempting to mark the largest single-week advance since November of 2023 with a rebound off downtrend support in EUR/USD now threatening a breakout of the January opening-range. Battle lines drawn on the Euro weekly technical chart into the Fed / ECB next week.,https://www.forex.com/en-us/news-and-analysis/euro-technical-forecast-eur-usd-breakout-underway-as-bulls-emerge-1-24-2025/,EURUSD,0.0,0.7,1.0,0.8,1.0,week,0.7,
2025-01-24 14:00:00,Euro Targets 1.05 Against US Dollar as EU PMIs Rise into Expansion Territory,https://images.financialmodelingprep.com/news/euro-targets-105-against-us-dollar-as-eu-pmis-20250124.jpg,exchangerates.org.uk,"The Euro (EUR) has had a good week against the US Dollar (USD) and has rallied over 1.05 on Friday following the release of PMI data. While the readings remained on the weak side, there have been improvements and the composite figure as risen above 50.",https://www.exchangerates.org.uk/news/42245/2025-01-24-euro-targets-1-05-against-us-dollar-eu-pmis-rise-expansion-territory.html,EURUSD,-0.2,0.6,1.0,0.8,1.0,week,0.7,
2025-01-24 14:16:57,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Loses Ground Early on Friday",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-loses-ground-20250124.jpg,fxempire.com,"The US Dollar has been somewhat soft in the early hours of Friday, but it is worth noting that the USD is fighting back near obvious barriers that could keep the USD strong.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-loses-ground-early-on-friday-1492725,EURUSD,0.3,0.2,1.0,0.6,0.8,day,0.4,2.0
2025-01-24 15:30:03,"US Dollar Forecast: Bearish Momentum Builds as DXY Slips Under 50-Day MA, Euro Surges",https://images.financialmodelingprep.com/news/us-dollar-forecast-bearish-momentum-builds-as-dxy-slips-20250124.jpg,fxempire.com,"DXY slips below 50-day MA as bearish momentum builds. Euro gains on strong PMI data and ECB rate hike prospects, pressuring the U.S. Dollar further.",https://www.fxempire.com/forecasts/article/us-dollar-forecast-bearish-momentum-builds-as-dxy-slips-under-50-day-ma-euro-surges-1492794,EURUSD,-0.3,0.7,1.0,0.8,1.0,week,0.7,2.0
2025-01-24 16:01:34,EUR/USD Price Analysis: Pair climbs above 1.0485 as bullish momentum strengthens,https://images.financialmodelingprep.com/news/eurusd-price-analysis-pair-climbs-above-10485-as-bullish-20250124.jpg,fxstreet.com,"The EUR/USD pair ended the week on a bullish note, climbing 0.66% to settle at 1.0485 on Friday. This move signals a continuation of its recovery, following recent consolidation within a relatively narrow trading range.",https://www.fxstreet.com/news/eur-usd-price-analysis-pair-climbs-above-10485-as-bullish-momentum-strengthens-202501241601,EURUSD,0.0,0.66,1.0,0.8,1.0,week,0.7,
2025-01-24 17:00:35,"U.S. Dollar Retreats As Composite PMI Drops To 52.4: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-retreats-as-composite-pmi-drops-to-524-20250124.jpg,fxempire.com,U.S. dollar is moving lower as traders increase their bets on dovish Fed.,https://www.fxempire.com/forecasts/article/u-s-dollar-retreats-as-composite-pmi-drops-to-52-4-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1492823,EURUSD,0.0,0.7,1.0,0.8,0.9,week,0.7,
2025-01-27 01:24:54,EUR/USD moves below 1.0500 as US Dollar Index recovers from monthly lows,https://images.financialmodelingprep.com/news/eurusd-moves-below-10500-as-us-dollar-index-recovers-20250126.jpg,fxstreet.com,"EUR/USD edges lower to near 1.0480 during the Asian session on Monday as the US Dollar Index (DXY), which measures the value of the US Dollar (USD) against its six major peers, recovers from its monthly low at 107.22, reached on Friday. The DXY trades near 107.60 at the time of writing.",https://www.fxstreet.com/news/eur-usd-moves-below-10500-as-us-dollar-index-recovers-from-monthly-lows-202501270124,EURUSD,0.0,-0.3,-1.0,0.7,1.0,day,0.5,
2025-01-27 07:41:56,EUR/USD Recovery Hits a Pause: Is the Upside Still Intact?,https://images.financialmodelingprep.com/news/eurusd-recovery-hits-a-pause-is-the-upside-still-20250127.jpg,actionforex.com,The Euro found support and started a recovery wave above 1.0350 against the US Dollar. EUR/USD climbed above 1.0400 to move into a short-term positive zone.,https://www.actionforex.com/contributors/technical-analysis/583997-eur-usd-recovery-hits-a-pause-is-the-upside-still-intact/,EURUSD,-0.2,0.3,1.0,0.7,1.0,week,0.5,
2025-01-27 08:01:26,EUR/USD corrects as Trump tariff fears increase safe-haven appeal,https://images.financialmodelingprep.com/news/eurusd-corrects-as-trump-tariff-fears-increase-safehaven-appeal-20250127.jpg,fxstreet.com,EUR/USD corrects to near 1.0450 in Monday's European session after revisiting a six-week high near 1.0520 on Friday. The major currency pair faces pressure as the US Dollar (USD) starts the week on a positive note amid risk-off market sentiment.,https://www.fxstreet.com/news/eur-usd-corrects-as-trump-tariff-fears-increase-safe-haven-appeal-202501270801,EURUSD,0.8,-0.7,-1.0,0.9,1.0,week,0.8,2.0
2025-01-27 09:42:42,EUR/USD to be contained in a 1.0400-1.0500 range – ING,https://images.financialmodelingprep.com/news/eurusd-to-be-contained-in-a-1040010500-range-ing-20250127.jpg,fxstreet.com,"EUR/USD briefly nudged above 1.05 on Friday on news that Washington may potentially not be as aggressive on China tariffs as first thought, ING's FX analyst Chris Turner notes.",https://www.fxstreet.com/news/eur-usd-to-be-contained-in-a-10400-10500-range-ing-202501270942,EURUSD,-0.3,0.2,1.0,0.7,0.8,week,0.5,2.0
2025-01-27 09:46:33,EUR/USD: ECB in focus this week – OCBC,https://images.financialmodelingprep.com/news/eurusd-ecb-in-focus-this-week-ocbc-20250127.jpg,fxstreet.com,"Recent ECB-speaks remain dovish and continued to point to measured pace of rate cut with no hint of a larger magnitude of rate cut. EUR/USD was last seen trading at 1.0485, OCBC's FX analysts Frances Cheung and Christopher Wong note.",https://www.fxstreet.com/news/eur-usd-ecb-in-focus-this-week-ocbc-202501270946,EURUSD,0.0,-0.2,-1.0,0.7,0.9,week,0.5,
2025-01-27 13:46:43,EUR/USD – 27.01.2025,https://images.financialmodelingprep.com/news/eurusd-27012025-20250127.jpg,orbex.com,"As we advised last week and as we see over our previous chart Euro managed to break above 1.0460 which may sustain this advance wave toward target 1.0610-30 as we advised before As we see over the chart , market facing first support level at 1.0440-50 while second support laying at 1.0340-70 where as long […]",https://www.orbex.com/blog/en/2025/01/eur-usd-27-01-2025,EURUSD,0.2,0.1,1.0,0.5,0.8,week,0.3,
2025-01-27 14:03:52,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Continues to Slip a Bit",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-continues-to-20250127.jpg,fxempire.com,"The US dollar slipped a bit in the early hours of the Monday trading session, as the markets continue to look towards the central bank meetings this week. At this point, the trend remains, but the correction has been brutal.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-continues-to-slip-a-bit-1493202,EURUSD,0.2,0.3,1.0,0.6,0.8,week,0.5,
2025-01-27 15:00:00,US Dollar Dips Against Pound and Euro on DeepSeek Market Sell-off,https://images.financialmodelingprep.com/news/us-dollar-dips-against-pound-and-euro-on-deepseek-20250127.jpg,exchangerates.org.uk,"The US Dollar posted initial gains against the Pound and Euro as President Trump continued to use the threat of tariffs to impose his agenda. The US currency, however, lost gains amid a slide in US equity futures and choppy trading is inevitable.",https://www.exchangerates.org.uk/news/42253/2025-01-27-us-dollar-dips-against-pound-and-euro-on-deepseek-market-selloff.html,EURUSD,0.8,0.6,1.0,0.8,0.9,week,0.7,2.0
2025-01-27 15:41:38,"EUR/USD: Recovery Holds Grip, But Fed/ECB Policy Divergence May Obstruct Bulls",https://images.financialmodelingprep.com/news/eurusd-recovery-holds-grip-but-fedecb-policy-divergence-may-20250127.jpg,actionforex.com,"EUR/USD regained traction after overnight's drop and rose above 1.05 handle, penetrating falling daily cloud (spanned between 1.0490 and 1.0664), after better than expected German January Ifo report boosted the sentiment.",https://www.actionforex.com/contributors/technical-analysis/584113-eur-usd-recovery-holds-grip-but-fed-ecb-policy-divergence-may-obstruct-bulls/,EURUSD,0.0,0.3,1.0,0.7,1.0,week,0.5,
2025-01-27 16:57:26,"U.S. Dollar Pulls Back Amid Falling Treasury Yields: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-pulls-back-amid-falling-treasury-yields-analysis-20250127.jpg,fxempire.com,U.S. dollar is losing ground as traders bet on a less hawkish Fed.,https://www.fxempire.com/forecasts/article/u-s-dollar-pulls-back-amid-falling-treasury-yields-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1493293,EURUSD,0.0,0.7,1.0,0.8,0.9,week,0.7,
2025-01-27 17:06:00,"EUR/USD, GBP/USD, AUD/USD, USD/JPY, Gold Weekly Technical Outlook",https://images.financialmodelingprep.com/news/eurusd-gbpusd-audusd-usdjpy-gold-weekly-technical-outlook-20250127.jpg,forex.com,"Sr. Technical Strategist Michael Boutros highlights the levels that matter on the USD Majors, commodities & stocks into the weekly open.",https://www.forex.com/en-us/news-and-analysis/eur-usd-gbp-usd-aud-usd-usd-jpy-gold-weekly-technical-outlook-1-27-2025/,EURUSD,0.2,0.0,0.0,0.5,0.5,week,0.3,
2025-01-27 21:22:20,"Rabo stay bearish EUR/USD, expect parity in Q2 2025",https://images.financialmodelingprep.com/news/rabo-stay-bearish-eurusd-expect-parity-in-q2-2025-20250127.jpg,forexlive.com,"Says that while the recovery in EUR/USD looks similar to 2017, during Trump's first year, this time around the picture for the euro is more difficult, citing:",https://www.forexlive.com/news/rabo-stay-bearish-eurusd-expect-parity-in-q2-2025-20250127/,EURUSD,0.7,-0.6,-1.0,0.8,1.0,quarter,0.7,1.0
2025-01-27 23:53:58,EUR/USD falls back below 1.05 as Fiber bulls blink on fresh tariff threats,https://images.financialmodelingprep.com/news/eurusd-falls-back-below-105-as-fiber-bulls-blink-20250127.jpg,fxstreet.com,"EUR/USD backslid one-half of one percent on Monday, falling back below the 1.0500 handle and paring recent gains as broad-market risk sentiment takes a step lower. Trade war headlines are back on the offering following a weekend spat between US President Donald Trump and Colombia over migrant deportations, and newly-minted Treasury Secretary Scott Bessent has immediately pivoted into favoring global tariffs across the board, mere minutes after getting confirmed by the US Senate.",https://www.fxstreet.com/news/eur-usd-falls-back-below-105-as-fiber-bulls-blink-on-fresh-tariff-threats-202501272353,EURUSD,0.7,-0.6,-1.0,0.8,0.9,week,0.7,2.0
2025-01-28 05:27:25,EUR/USD weakens below mid-1.0400s amid notable USD demand,https://images.financialmodelingprep.com/news/eurusd-weakens-below-mid10400s-amid-notable-usd-demand-20250128.jpg,fxstreet.com,"The EUR/USD pair extends the overnight modest pullback from the 1.0530-1.0535 region, or its highest level since December 17 and attracts heavy follow-through selling during the Asian session on Tuesday. Spot prices currently trade around the 1.0430 area, down over 0.50% for the day and seem vulnerable to weaken further amid a strong pickup in the US Dollar (USD) demand.",https://www.fxstreet.com/news/eur-usd-weakens-below-mid-10400s-amid-notable-usd-demand-202501280527,EURUSD,0.7,-0.6,-1.0,0.8,1.0,week,0.7,2.0
2025-01-28 06:31:30,US Dollar Forecast: Strong Consumer Confidence Data May Lift DXY – GBP/USD and EUR/USD Outlook,https://images.financialmodelingprep.com/news/us-dollar-forecast-strong-consumer-confidence-data-may-lift-20250128.jpg,fxempire.com,"DXY rises amid strong Consumer Confidence data. Can EUR/USD and GBP/USD recover, or will Fed rate cut uncertainty drive more losses?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-strong-consumer-confidence-data-may-lift-dxy-gbp-usd-and-eur-usd-outlook-1493405,EURUSD,0.1,-0.3,-1.0,0.7,0.8,week,0.6,
2025-01-28 08:49:58,EUR/USD: Bulls stop advancing – OCBC,https://images.financialmodelingprep.com/news/eurusd-bulls-stop-advancing-ocbc-20250128.jpg,fxstreet.com,"Euro (EUR) fell on headlines regarding universal tariffs. FT reported that Treasury secretary Scott Bessent favours universal tariffs on US imports, starting at 2.5% while Trump said he wants tariffs ‘much bigger' than 2.5%.",https://www.fxstreet.com/news/eur-usd-bulls-stop-advancing-ocbc-202501280849,EURUSD,0.8,-0.7,-1.0,0.8,0.9,week,0.7,2.0
2025-01-28 09:00:00,Pound to Euro Rate: Subdued despite Forecast-Beating German Data,https://images.financialmodelingprep.com/news/pound-to-euro-rate-subdued-despite-forecastbeating-german-data-20250128.jpg,exchangerates.org.uk,The Pound Euro (GBP/EUR) exchange rate trod water on Monday despite the publication of some upbeat economic data from Germany. The Euro (EUR) managed to hold steady and even firm against several of its peers on Monday following the publication of Germany's latest IFO business climate index.,https://www.exchangerates.org.uk/news/42250/2025-01-28-pound-to-euro-rate-subdued-despite-forecast-beating-german-data.html,EURUSD,0.0,0.1,1.0,0.6,0.5,day,0.3,
2025-01-28 09:56:01,"EUR/USD declines as US Dollar strengthens amid risk-off mood, Fed-ECB policy meetings in focus",https://images.financialmodelingprep.com/news/eurusd-declines-as-us-dollar-strengthens-amid-riskoff-mood-20250128.jpg,fxstreet.com,"EUR/USD tumbles to near 1.0420 in Tuesday's European session and is currently trading around 1.0442 at the time of writing. The major currency pair weakens as the US Dollar (USD) strengthens amid a global sell-off in technology, power, and data center stocks, which has increased its safe-haven appeal.",https://www.fxstreet.com/news/eur-usd-declines-as-us-dollar-strengthens-amid-risk-off-mood-fed-ecb-policy-meetings-in-focus-202501280956,EURUSD,0.0,-0.8,-1.0,0.9,1.0,week,0.8,
2025-01-28 13:41:15,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Set to Strengthen on Tuesday",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-set-to-20250128.jpg,fxempire.com,"The US dollar looks as if it is going to continue to strengthen on Tuesday, as the Federal Reserve is set to give its latest interest rate decision on Wednesday, and of course we continue to see a lot of interest rate chasing by FX traders.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-set-to-strengthen-on-tuesday-1493505,EURUSD,0.0,-0.7,-1.0,0.8,0.9,week,0.7,
2025-01-28 14:24:38,EUR/USD –28.01.2025,https://images.financialmodelingprep.com/news/eurusd-28012025-20250128.jpg,orbex.com,"The Euro fell below the support of 1.0440 as the market shows Intraday support around 1.0390, which could maintain the advance wave. As we see over the chart, the support zone is at 1.0340-90, and if prices remain above it, the advance could move back towards 1.0610-30.",https://www.orbex.com/blog/en/2025/01/eur-usd-28-01-2025,EURUSD,0.7,-0.6,-1.0,0.8,1.0,week,0.7,2.0
2025-01-28 15:59:00,"EUR/USD Price Analysis: Pair declines amid weakening bullish momentum, still above 20-day SMA",https://images.financialmodelingprep.com/news/eurusd-price-analysis-pair-declines-amid-weakening-bullish-momentum-20250128.jpg,fxstreet.com,"The EUR/USD pair experienced a notable decline on Tuesday, slipping by 0.57% to settle at 1.0430. Despite holding within a relatively tight range in recent sessions, the pair's inability to sustain upward traction signals waning bullish momentum and raises the likelihood of further downside in the near term.",https://www.fxstreet.com/news/eur-usd-price-analysis-pair-declines-amid-weakening-bullish-momentum-still-above-20-day-sma-202501281559,EURUSD,-0.3,-0.57,-1.0,0.8,1.0,week,0.7,2.0
2025-01-28 16:57:29,"U.S. Dollar Gains Ground On Tariff Threat: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-gains-ground-on-tariff-threat-analysis-for-20250128.jpg,fxempire.com,Donald Trump's threat to impose universal tariffs that would be “much bigger” than 2.5% provided significant support to the American currency.,https://www.fxempire.com/forecasts/article/u-s-dollar-gains-ground-on-tariff-threat-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1493613,EURUSD,0.8,-0.7,-1.0,0.9,0.8,month,0.7,2.0
2025-01-28 23:24:56,EUR/USD backslides ahead of Fed rate call,https://images.financialmodelingprep.com/news/eurusd-backslides-ahead-of-fed-rate-call-20250128.jpg,fxstreet.com,"EUR/USD pared recent gains on Tuesday, shedding six-tenths of one percent and inching back toward the 1.0400 handle as markets gear up for another outing from the Federal Reserve (Fed) on Wednesday. Markets are overwhelmingly expecting a flat rate hold from the Fed in January, but investors will be keeping a close eye on not only Fed Chair Jerome Powell's press conference, but any tweets from US President Donald Trump.",https://www.fxstreet.com/news/eur-usd-backslides-ahead-of-fed-rate-call-202501282324,EURUSD,-0.2,-0.3,-1.0,0.7,0.9,day,0.6,
2025-01-29 04:13:27,"EUR/USD inches higher to near 1.0450, upside seems limited amid a risk-off mood",https://images.financialmodelingprep.com/news/eurusd-inches-higher-to-near-10450-upside-seems-limited-20250128.jpg,fxstreet.com,"EUR/USD halts its two-day losing streak, trading around 1.0440 during the Asian hours on Wednesday. However, the pair could continue facing challenges amid risk-off sentiment ahead of the Federal Reserve's (Fed) interest rate decision scheduled later in the North American session.",https://www.fxstreet.com/news/eur-usd-inches-higher-to-near-10450-upside-seems-limited-amid-a-risk-off-mood-202501290413,EURUSD,0.2,-0.3,-1.0,0.7,1.0,day,0.5,
2025-01-29 09:51:20,EUR/USD is under pressure as Fed interest rate decision looms large,https://images.financialmodelingprep.com/news/eurusd-is-under-pressure-as-fed-interest-rate-decision-20250129.jpg,fxstreet.com,"EUR/USD trades with caution near 1.0420 in Wednesday's European session, with investors focusing on the Federal Reserve (Fed) monetary policy announcement at 19:00 GMT. The Fed is widely anticipated to keep interest rates steady in the range of 4.25%-4.50% as officials are worried that the disinflation trend toward the central bank's target of 2% has stalled and the labor market has stabilized.",https://www.fxstreet.com/news/eur-usd-is-under-pressure-as-fed-interest-rate-decision-looms-large-202501290951,EURUSD,0.0,-0.3,-1.0,0.7,1.0,day,0.8,
2025-01-29 10:51:28,EUR/USD Struggles Near 1.0455 as Market Awaits Fed and ECB Signals,https://images.financialmodelingprep.com/news/eurusd-struggles-near-10455-as-market-awaits-fed-and-ecb-20250129.jpg,investingcube.com,EUR/USD struggles near 1.0455 as traders await Fed and ECB signals. Will the euro break higher or slip toward 1.0335?,https://www.investingcube.com/forex/eur-usd-struggles-near-1-0455-as-market-awaits-fed-and-ecb-signals/,EURUSD,0.0,0.0,0.0,0.5,1.0,week,0.5,
2025-01-29 14:03:38,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Continues to Show Strength Ahead of Fed",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-continues-to-20250129.jpg,fxempire.com,"The US dollar continues to show a lot of strength ahead of the Fed on Wednesday, as we are looking to see whether or not the Fed sounds dovish, hawkish, or something else.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-continues-to-show-strength-ahead-of-fed-1493872,EURUSD,0.2,-0.3,-1.0,0.7,0.8,week,0.6,
2025-01-29 16:42:56,"U.S. Dollar Gains Ground Ahead Of Fed Decision: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-gains-ground-ahead-of-fed-decision-analysis-20250129.jpg,fxempire.com,Analysts expect that Fed will leave the rate unchanged.,https://www.fxempire.com/forecasts/article/u-s-dollar-gains-ground-ahead-of-fed-decision-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-2-1493940,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.5,
2025-01-29 19:04:27,"EUR/USD jitters post-Fed, pre-Powell",https://images.financialmodelingprep.com/news/eurusd-jitters-postfed-prepowell-20250129.jpg,fxstreet.com,"EUR/USD jitters post-Fed, pre-Powell",https://www.fxstreet.com/news/eur-usd-jitters-post-fed-pre-powell-202501291904,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.3,
2025-01-29 20:20:00,EUR/USD Struggles Ahead of ECB as Fed Keeps US Interest Rate on Hold,https://images.financialmodelingprep.com/news/eurusd-struggles-ahead-of-ecb-as-fed-keeps-us-20250129.jpg,forex.com,EUR/USD trades near the weekly low (1.0382) ahead of the European Central Bank (ECB) meeting as the Federal Reserve keeps the US benchmark interest rate at 4.25% to 4.50%.,https://www.forex.com/en-us/news-and-analysis/eurusd-struggles-ahead-of-ecb-as-fed-keeps-us-interest-rate-on-hold-01-29-2025/,EURUSD,0.0,-0.3,-1.0,0.7,0.9,week,0.6,
2025-01-29 23:37:00,EUR/USD: ECB Rate Guidance Clouded as Central Banks Hit Pause,https://images.financialmodelingprep.com/news/eurusd-ecb-rate-guidance-clouded-as-central-banks-hit-20250129.jpg,forex.com,"Central banks are pulling back on rate cut signals, with the Fed, BoC, and Riksbank all hitting pause. With markets betting on aggressive ECB easing, could traders be caught offside if the script changes?",https://www.forex.com/en-us/news-and-analysis/eur-usd-ecb-rate-guidance-clouded-as-central-banks-hit-pause/,EURUSD,0.0,-0.3,-1.0,0.7,0.9,week,0.6,
2025-01-29 23:37:46,"EUR/USD middles post-Fed, US GDP data in the pipe",https://images.financialmodelingprep.com/news/eurusd-middles-postfed-us-gdp-data-in-the-pipe-20250129.jpg,fxstreet.com,"EUR/USD drifted into the low side on Wednesday, dipping below 1.0400 before getting pushed back into touch range of the day's opening bids. The Federal Reserve (Fed) delivered little of note in its latest rate call, sparking a slight uptick in volatility but little meaningful momentum as Fiber traders await actual changes in interest rates, or at least some signal that they might be coming.",https://www.fxstreet.com/news/eur-usd-middles-post-fed-us-gdp-data-in-the-pipe-202501292337,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-01-30 04:41:31,"EUR/USD holds gains above 1.0400 ahead of GDP Q4, ECB policy decision",https://images.financialmodelingprep.com/news/eurusd-holds-gains-above-10400-ahead-of-gdp-q4-20250129.jpg,fxstreet.com,"EUR/USD inches higher after three consecutive losses, trading around 1.0420 during Asian hours on Thursday. The uptick is driven by a technical pullback in the US Dollar (USD).",https://www.fxstreet.com/news/eur-usd-holds-gains-above-10400-ahead-of-gdp-q4-ecb-policy-decision-202501300441,EURUSD,0.0,0.2,1.0,0.6,1.0,day,0.3,
2025-01-30 08:57:22,EUR: Dovish ECB could weigh on EUR/USD – ING,https://images.financialmodelingprep.com/news/eur-dovish-ecb-could-weigh-on-eurusd-ing-20250130.jpg,fxstreet.com,It is a busy day for the European calendar dominated by GDP releases and the ECB meeting. France has just released a weaker-than-expected fourth-quarter GDP reading of -0.1% QoQ.,https://www.fxstreet.com/news/eur-dovish-ecb-could-weigh-on-eur-usd-ing-202501300857,EURUSD,0.0,-0.6,-1.0,0.8,0.9,week,0.7,
2025-01-30 09:14:18,"US Dollar Forecast: Fed Holds Rates Steady, Eyes on GDP Data – GBP/USD and EUR/USD Outlook",https://images.financialmodelingprep.com/news/us-dollar-forecast-fed-holds-rates-steady-eyes-on-20250130.jpg,fxempire.com,"The Fed held rates at 4.50%, keeping traders focused on GDP data. Will USD strength continue?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-fed-holds-rates-steady-eyes-on-gdp-data-gbp-usd-and-eur-usd-outlook-1494075,EURUSD,0.0,0.0,0.0,0.5,0.5,week,0.5,
2025-01-30 09:18:45,"EUR/USD trades with caution ahead of ECB interest rate decision, Eurozone-US Q4 GDP",https://images.financialmodelingprep.com/news/eurusd-trades-with-caution-ahead-of-ecb-interest-rate-20250130.jpg,fxstreet.com,"EUR/USD trades cautiously around 1.0420 in Thursday's European session as investors focus on the European Central Bank's (ECB) monetary policy decision, which will be announced at 13:15 GMT. The ECB is widely anticipated to cut its Deposit Facility Rate by 25 basis points (bps) to 2.75%, with the Main Refinancing Operations Rate sliding to 2.9%, and leave the door open for further policy easing.",https://www.fxstreet.com/news/eur-usd-trades-with-caution-ahead-of-ecb-interest-rate-decision-eurozone-us-q4-gdp-202501300918,EURUSD,0.0,-0.3,-1.0,0.7,1.0,week,0.8,
2025-01-30 09:21:22,EUR/USD: Next objectives are located at 1.0570/1.0630 – Société Générale,https://images.financialmodelingprep.com/news/eurusd-next-objectives-are-located-at-1057010630-socit-gnrale-20250130.jpg,fxstreet.com,"EUR/USD bounce has stalled after facing interim resistance near 1.0535 earlier this week, Société Générale's FX analysts note.",https://www.fxstreet.com/news/eur-usd-next-objectives-are-located-at-10570-10630-societe-generale-202501300921,EURUSD,0.2,-0.3,-1.0,0.6,0.8,week,0.5,
2025-01-30 14:49:54,EUR/USD Stable as the Market Absorbs Fed Decision and Awaits ECB Meeting,https://images.financialmodelingprep.com/news/eurusd-stable-as-the-market-absorbs-fed-decision-and-20250130.jpg,actionforex.com,The EUR/USD pair is consolidating around 1.0426 on Thursday as investors digest the Federal Reserve's latest policy decision and shift their focus to the upcoming European Central Bank (ECB) meeting.,https://www.actionforex.com/contributors/technical-analysis/584548-eur-usd-stable-as-the-market-absorbs-fed-decision-and-awaits-ecb-meeting/,EURUSD,0.0,0.0,0.0,0.5,1.0,day,0.5,
2025-01-30 14:58:22,EUR/USD –30.01.2025,https://images.financialmodelingprep.com/news/eurusd-30012025-20250130.jpg,orbex.com,"The Euro fell below the support of 1.0440 as the market shows Intraday support around 1.0390, which could maintain the advance wave. As we see over the chart, the support zone is at 1.0340-90, and if prices remain above it, the advance could move back towards 1.0610-30.",https://www.orbex.com/blog/en/2025/01/eur-usd-30-01-2025,EURUSD,0.8,-0.7,-1.0,0.8,1.0,month,0.7,2.0
2025-01-30 15:04:24,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Mixed Against Other Major Currencies",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-mixed-against-20250130.jpg,fxempire.com,"The US dollar is looking at the nonsense at the FOMC press conference from the previous session, as well as a cooler than expected Advanced GDP in the US.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-mixed-against-other-major-currencies-1494250,EURUSD,0.0,0.0,0.0,0.5,0.5,day,0.3,
2025-01-30 15:06:15,"US Dollar Forecast: Lagarde Warns of Trade Risks as Euro Recovers, DXY Slides",https://images.financialmodelingprep.com/news/us-dollar-forecast-lagarde-warns-of-trade-risks-as-20250130.jpg,fxempire.com,"Lagarde warns of trade risks as ECB cuts rates, pressuring the US Dollar Index. DXY slides while the euro recovers—will forex markets see further volatility?",https://www.fxempire.com/forecasts/article/us-dollar-forecast-lagarde-warns-of-trade-risks-as-euro-recovers-dxy-slides-1494241,EURUSD,0.7,0.6,1.0,0.8,0.9,week,0.7,2.0
