publishedDate,title,image,site,text,url,symbol,similarity_score,sentiment_score,sentiment_class,confidence,relevance,impact_length,importance,uniqueness,,,,,,,,,,,,,,,,,,
2/14/2025 7:27,US Dollar Forecast: Retail Sales Data Looms as EUR/USD and GBP/USD Hold Gains,https://images.financialmodelingprep.com/news/us-dollar-forecast-retail-sales-data-looms-as-eurusd-20250214.jpg,fxempire.com,"US Dollar faces pressure as Retail Sales data approaches, with EUR/USD and GBP/USD holding gains amid easing inflation concerns.",https://www.fxempire.com/forecasts/article/us-dollar-forecast-retail-sales-data-looms-as-eur-usd-and-gbp-usd-hold-gains-1497750,EURUSD,0,0.3,1,0.7,0.8,day,0.5,,,,,,,,,,,,,,,,,,,
2/14/2025 9:42,EUR/USD: Technical target for EUR is 1.0530 – UOB Group,https://images.financialmodelingprep.com/news/eurusd-technical-target-for-eur-is-10530-uob-group-20250214.jpg,fxstreet.com,"Outlook for Euro (EUR) vs US Dollar (USD) is positive, with a technical target of 1.0530. In the longer run, scope for EUR to test 1.0495; the major resistance at 1.0530 is unlikely to come under threat, UOB Group's FX analysts Quek Ser Leang and Peter Chia note.",https://www.fxstreet.com/news/eur-usd-technical-target-for-eur-is-10530-uob-group-202502140942,EURUSD,-0.3,0.6,1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/14/2025 9:48,"EUR/USD: Buoyed by peace dividend, tariff delay – OCBC",https://images.financialmodelingprep.com/news/eurusd-buoyed-by-peace-dividend-tariff-delay-ocbc-20250214.jpg,fxstreet.com,Euro (EUR) vs US Dollar (USD) continued to trade higher on news that reciprocal tariffs does not comes into effect immediately but sometime in 1 Apr. The 6weeks+ push suggests that Trump may want to leverage on the threats to open up negotiations with some trade partners. The delay and hopes of Ukraine peace dividend is frustrating EUR shorts.,https://www.fxstreet.com/news/eur-usd-buoyed-by-peace-dividend-tariff-delay-ocbc-202502140948,EURUSD,0.8,0.6,1,0.8,0.9,week,0.7,2,,,,,,,,,,,,,,,,,,
2/14/2025 10:11,"EUR/USD gains on delay in Trump's reciprocal tariffs, optimism over Russia-Ukraine peace",https://images.financialmodelingprep.com/news/eurusd-gains-on-delay-in-trumps-reciprocal-tariffs-optimism-20250214.jpg,fxstreet.com,EUR/USD extends its winning streak for the fourth trading session on Friday. The major currency pair posts a fresh fortnight high around 1.0480 and aims to extend its upside to near the psychological resistance of 1.0500.,https://www.fxstreet.com/news/eur-usd-gains-on-delay-in-trumps-reciprocal-tariffs-optimism-over-russia-ukraine-peace-202502141011,EURUSD,-0.5,0.7,1,0.8,0.9,week,0.7,2,,,,,,,,,,,,,,,,,,
2/14/2025 11:04,EUR/USD Significantly Rises as Risks Diminish,https://images.financialmodelingprep.com/news/eurusd-significantly-rises-as-risks-diminish-20250214.jpg,actionforex.com,"The euro's gains accelerated after US President Donald Trump signed a memorandum to review retaliatory duties without immediately imposing new tariffs. This decision eased investor concerns, reducing fears of an aggressive US response that could have added to inflationary pressures.",https://www.actionforex.com/contributors/technical-analysis/586372-eur-usd-significantly-rises-as-risks-diminish/,EURUSD,0.7,0.6,1,0.8,0.9,week,0.7,2,,,,,,,,,,,,,,,,,,
2/14/2025 12:00,"EUR/USD forecast: Forex Friday - February 14, 2025",https://images.financialmodelingprep.com/news/eurusd-forecast-forex-friday-february-14-2025-20250214.jpg,forex.com,"The EUR/USD forecast has improved a little this week. Not because we have seen any major improvements in European data or a sharp deterioration in US data, but more so because Trump's reciprocal tariffs won't be applied immediately after all.",https://www.forex.com/en-us/news-and-analysis/eur-usd-forecast-forex-friday-february-14-2025/,EURUSD,0.7,0.3,1,0.8,0.9,week,0.5,2,,,,,,,,,,,,,,,,,,
2/14/2025 13:27,EUR/USD – 14.02.2025,https://images.financialmodelingprep.com/news/eurusd-14022025-20250214.jpg,orbex.com,"The Euro passed above the downtrend resistance line which indicates strength in the market. As we see over the chart, the market is facing Intraday support around 1.0370.",https://www.orbex.com/blog/en/2025/02/eur-usd-14-02-2025,EURUSD,0.2,0.6,1,0.7,1,week,0.5,,,,,,,,,,,,,,,,,,,
2/14/2025 14:03,"EUR/USD, USD/JPY and AUD/USD Forecast – US Dollar Trying to Recover",https://images.financialmodelingprep.com/news/eurusd-usdjpy-and-audusd-forecast-us-dollar-trying-to-20250214.jpg,fxempire.com,"The US dollar is trying to recover on Friday, as recent selling pressure has been strong, but at this point in time, it looks like the market is going to see a bit of recovery.",https://www.fxempire.com/forecasts/article/eur-usd-usd-jpy-and-aud-usd-forecast-us-dollar-trying-to-recover-1497861,EURUSD,0.2,-0.3,-1,0.6,0.8,week,0.5,,,,,,,,,,,,,,,,,,,
2/14/2025 16:05,EUR/USD Price Analysis: Bulls take control as pair climbs to fresh highs,https://images.financialmodelingprep.com/news/eurusd-price-analysis-bulls-take-control-as-pair-climbs-20250214.jpg,fxstreet.com,"EUR/USD continued its upward trajectory on Friday, climbing to 1.0500 and marking its highest level in weeks. The pair's steady ascent above the 20-day Simple Moving Average (SMA) suggests that buyers are regaining control, potentially shifting the short-term outlook to a more constructive stance.",https://www.fxstreet.com/news/eur-usd-price-analysis-bulls-take-control-as-pair-climbs-to-fresh-highs-202502141605,EURUSD,-0.2,0.7,1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/14/2025 16:46,"U.S. Dollar Retreats As Retail Sales Fall: Analysis For EUR/USD, GBP/USD, USD/CAD, USD/JPY",https://images.financialmodelingprep.com/news/us-dollar-retreats-as-retail-sales-fall-analysis-for-20250214.jpg,fxempire.com,The weaker-than-expected Retail Sales report put significant pressure on the American currency.,https://www.fxempire.com/forecasts/article/u-s-dollar-retreats-as-retail-sales-fall-analysis-for-eur-usd-gbp-usd-usd-cad-usd-jpy-1497909,EURUSD,0,0.7,1,0.8,0.9,week,0.7,,,,,,,,,,,,,,,,,,,
2/14/2025 19:55,EUR/USD Update: Bullish Bias Returns Amid Growing U.S. Dollar Weakness,https://images.financialmodelingprep.com/news/eurusd-update-bullish-bias-returns-amid-growing-us-dollar-20250214.jpg,forex.com,"The EUR/USD has risen by more than 1.8% from its low recorded on February 10, when it was holding in the 1.02858 zone.",https://www.forex.com/en-us/news-and-analysis/eurusd-update-bullish-bias-returns-amid-growing-us-dollar-weakness/,EURUSD,-0.2,0.7,1,0.8,1,week,0.7,,,,,,,,,,,,,,,,,,,
2/15/2025 17:00,"US Dollar Drops to New 2025 Low vs Euro, Pound As Reciprocal Tariffs Underwhelm",https://images.financialmodelingprep.com/news/us-dollar-drops-to-new-2025-low-vs-euro-20250215.jpg,exchangerates.org.uk,"The DXY dollar basket measures the value of major currencies, with the heaviest weighting given to the euro. The DXY fell to new 2025 lows on Friday which seems to be contrary to the news flow this week.",https://www.exchangerates.org.uk/news/42374/2025-02-15-us-dollar-drops-to-new-2025-low-vs-euro-pound-as-reciprocal-tariffs-underwhelm.html,EURUSD,0.8,0.7,1,0.8,0.9,week,0.7,,,,,,,,,,,,,,,,,,,
2/16/2025 23:24,EURUSD could climb 5% if (big if) Russia Ukraine ceasefire is followed by gas supply boost,https://images.financialmodelingprep.com/news/eurusd-could-climb-5-if-big-if-russia-ukraine-20250216.jpg,forexlive.com,EUR/USD could rise as much as 5% if a Ukraine ceasefire is agreed followed by the resumption of gas supplies A potential ceasefire between Russia and Ukraine seems more likely. Trump and Russian President Vladimir Putin reportedly agreed to start negotiating an end to the war in Ukraine.,https://www.forexlive.com/news/eurusd-could-climb-5-if-big-if-russia-ukraine-ceasefire-is-followed-by-gas-supply-boost-20250216/,EURUSD,0,0.7,1,0.8,0.9,month,0.8,,,,,,,,,,,,,,,,,,,
2/17/2025 0:51,EUR/USD trades below 1.0500 after pausing winning streak,https://images.financialmodelingprep.com/news/eurusd-trades-below-10500-after-pausing-winning-streak-20250216.jpg,fxstreet.com,"EUR/USD halts its four-day winning streak, hovering around 1.0490 during Asian trading hours. Liquidity during the North American session may remain thin as all major US financial markets will be closed on Monday for the federal holiday, Presidents' Day.",https://www.fxstreet.com/news/eur-usd-trades-below-10500-after-pausing-winning-streak-202502170051,EURUSD,0,-0.2,-1,0.6,0.8,day,0.3,,,,,,,,,,,,,,,,,,,
